Open,High,Low,Close,Volume
252.169998,264.359985,252.020004,260.410004,5512900
262.0,263.459991,260.019989,261.890015,2782700
262.399994,263.799988,260.100006,262.51001,2463000
262.149994,264.399994,255.690002,259.790009,4561100
260.320007,268.0,258.570007,267.670013,3870800
266.980011,267.350006,263.720001,265.170013,2412300
266.450012,271.410004,265.25,268.790009,2849200
268.890015,269.109985,266.0,267.089996,3838400
261.950012,265.950012,260.700012,262.019989,3478900
264.799988,270.920013,264.0,268.26001,3086900
271.109985,272.619995,267.850006,269.149994,2101200
280.200012,282.450012,273.309998,280.019989,7163900
278.880005,281.690002,276.299988,279.720001,4121900
275.0,275.200012,260.769989,267.880005,6105100
259.320007,260.799988,254.309998,254.960007,6221100
259.079987,262.950012,256.790009,257.920013,3334100
262.220001,263.0,257.820007,259.149994,2610900
262.25,262.549988,256.049988,262.160004,2960300
262.100006,265.98999,260.51001,265.649994,1907600
266.73999,267.48999,262.079987,263.140015,2021600
264.220001,267.200012,263.160004,266.679993,1616000
272.5,275.540009,268.25,274.660004,5004100
275.0,286.649994,272.540009,282.26001,4978500
270.049988,273.5,266.549988,266.769989,6108700
261.269989,269.440002,260.859985,267.869995,3105000
269.649994,269.899994,265.269989,267.200012,2227200
267.380005,271.089996,263.920013,265.410004,2836500
262.429993,264.429993,250.789993,253.009995,4694200
255.75,265.399994,251.839996,264.820007,3895800
264.269989,267.890015,262.0,263.820007,2790100
262.690002,266.940002,262.109985,266.790009,2034600
267.600006,269.359985,265.119995,266.149994,2222600
266.290009,266.709991,257.070007,259.98999,2553500
260.01001,266.720001,258.339996,266.279999,2352500
263.579987,271.0,260.399994,270.130005,6214300
249.539993,255.0,236.119995,246.130005,14623800
243.580002,243.729996,238.389999,242.509995,5073400
238.149994,242.970001,236.050003,241.139999,4185900
237.149994,239.300003,234.440002,237.369995,4264900
235.0,239.770004,232.740005,238.169998,3728000
239.860001,246.479996,239.119995,242.509995,4689200
247.240005,247.929993,241.770004,243.149994,4364800
255.559998,256.589996,250.509995,254.990005,7176700
255.380005,260.950012,253.559998,260.720001,4195000
260.329987,260.649994,255.020004,255.25,3604300
252.059998,254.559998,241.899994,242.179993,4905800
236.0,243.800003,230.509995,230.770004,6590200
202.789993,231.399994,195.0,218.869995,9581600
230.520004,230.899994,219.119995,220.029999,4327300
227.929993,228.0,215.509995,224.839996,4963000
231.0,244.75,230.809998,242.990005,7656000
241.860001,251.449997,241.570007,248.479996,5513700
245.619995,254.949997,245.509995,249.059998,4700200
240.339996,246.0,236.970001,238.630005,5454800
245.300003,247.880005,239.779999,247.690002,4629200
252.059998,252.080002,245.0,245.570007,4194800
240.889999,244.089996,238.199997,241.929993,3689200
245.050003,249.160004,244.050003,248.169998,3138200
252.050003,254.25,248.300003,248.910004,3390800
247.229996,250.720001,245.330002,248.479996,2709000
247.639999,250.240005,244.729996,250.240005,2350800
251.100006,254.25,249.669998,253.190002,2890900
252.75,254.600006,249.5,253.570007,2933500
253.039993,262.880005,252.880005,262.25,4417100
263.959991,265.5,260.690002,262.070007,3585800
257.959991,263.820007,257.5,260.619995,3763100
263.980011,271.570007,255.800003,264.200012,6120200
259.029999,262.649994,255.869995,260.940002,3664400
261.950012,262.079987,257.579987,261.059998,2600800
259.529999,263.450012,256.209991,263.119995,3448200
266.609985,266.910004,256.149994,256.910004,3773400
257.350006,259.790009,246.610001,248.429993,4901100
250.460007,254.729996,245.460007,246.649994,3703200
252.0,252.399994,242.339996,248.399994,4929600
247.509995,248.5,237.130005,239.880005,4573000
235.600006,247.699997,234.929993,247.570007,4424000
248.839996,249.839996,244.130005,246.149994,3689900
240.0,243.029999,235.580002,241.460007,5225200
236.630005,237.699997,229.119995,231.960007,6814000
230.080002,230.720001,221.309998,226.720001,6133200
220.929993,224.369995,218.360001,220.690002,6158400
222.990005,223.0,215.270004,215.580002,3836300
213.279999,222.520004,211.130005,219.25,5171500
220.669998,220.949997,215.429993,216.880005,3104400
216.429993,221.729996,213.699997,221.309998,2844200
223.039993,230.479996,222.869995,227.009995,4334500
226.5,231.149994,224.940002,228.100006,2507900
227.720001,228.600006,202.0,213.029999,14900000
211.990005,214.809998,208.800003,210.089996,4151500
211.559998,215.75,209.399994,211.720001,2825200
215.0,215.350006,207.690002,209.089996,4235500
211.380005,215.880005,210.0,215.259995,3391400
214.839996,217.100006,207.509995,210.350006,3519400
211.309998,213.449997,208.300003,212.960007,2728600
211.75,213.75,210.639999,211.630005,1805000
210.399994,211.630005,203.889999,206.929993,4438900
208.919998,215.800003,207.220001,213.789993,3927900
213.850006,214.440002,207.75,208.350006,8332500
227.0,232.740005,225.199997,231.630005,12726400
230.580002,234.580002,229.190002,231.770004,4496800
230.699997,233.360001,229.5,232.360001,2445300
232.990005,232.990005,224.309998,225.330002,3850900
223.479996,223.699997,216.080002,216.5,4617000
217.770004,219.479996,213.630005,219.080002,3347800
217.850006,219.0,212.660004,212.940002,2915900
212.949997,212.990005,206.520004,207.190002,3430300
206.089996,214.979996,205.800003,214.309998,2925400
215.199997,216.0,211.399994,214.0,2148700
214.5,221.380005,212.520004,221.070007,2811900
220.539993,226.190002,220.300003,221.800003,2504400
223.490005,225.0,213.580002,220.009995,4400700
217.350006,219.179993,214.679993,217.75,2526200
215.369995,221.0,215.0,218.25,2480300
221.339996,230.830002,220.380005,229.639999,3990800
231.059998,232.25,227.009995,231.610001,1949400
231.789993,234.279999,229.080002,230.259995,2659800
231.059998,238.0,231.050003,237.190002,3734000
237.0,238.600006,231.229996,231.990005,2981500
235.479996,237.449997,230.0,232.710007,2939600
232.460007,233.270004,227.660004,230.380005,2573600
227.699997,235.630005,226.149994,231.130005,3144200
227.520004,228.800003,224.199997,226.720001,2687600
226.699997,227.5,220.720001,224.520004,3057800
224.710007,228.490005,223.639999,227.070007,2071700
225.240005,225.75,216.639999,217.020004,3268700
217.509995,220.919998,214.869995,218.580002,2827100
221.820007,222.220001,218.0,221.089996,2244400
222.100006,234.880005,220.729996,234.509995,5104300
233.940002,237.759995,229.809998,233.389999,3298600
232.889999,235.899994,229.289993,230.460007,3014200
231.690002,235.830002,231.080002,232.559998,1953200
234.990005,236.550003,229.630005,229.949997,1961500
232.179993,233.449997,228.130005,229.699997,1555000
230.559998,231.880005,228.279999,230.570007,708000
231.490005,231.979996,225.539993,228.949997,1901300
230.059998,237.720001,229.550003,237.190002,2406300
236.600006,243.630005,235.669998,238.089996,3697900
238.509995,243.449997,238.369995,240.009995,2715000
230.720001,231.380005,219.0,223.410004,6827100
226.360001,226.889999,220.0,223.429993,3186800
220.0,220.050003,215.979996,219.039993,3779100
214.190002,218.440002,213.669998,215.649994,3554300
217.860001,220.440002,210.770004,211.0,3628100
214.009995,214.449997,203.0,207.850006,4091400
211.600006,213.740005,205.309998,209.970001,3091900
212.009995,212.649994,200.0,200.309998,4126400
202.210007,210.0,193.380005,206.179993,6490700
198.970001,205.070007,197.25,204.990005,5578600
208.710007,210.470001,200.779999,204.720001,4038700
199.399994,201.279999,191.25,198.699997,5838600
201.550003,203.229996,195.020004,199.970001,3166200
204.800003,205.5,199.029999,202.550003,3124100
200.059998,203.570007,195.880005,196.380005,2698700
196.699997,197.820007,188.880005,193.559998,4964200
192.380005,193.259995,185.770004,188.070007,3617200
190.789993,191.279999,182.410004,189.699997,4592800
189.949997,193.740005,188.080002,191.199997,2852300
188.759995,199.520004,182.75,196.940002,5297600
192.419998,193.119995,180.229996,182.779999,5773600
183.589996,183.940002,170.179993,173.479996,7931400
170.699997,175.979996,166.990005,175.330002,4385400
171.300003,173.0,157.740005,162.600006,9437600
157.100006,157.149994,146.0,147.990005,9313000
142.320007,159.789993,141.050003,148.25,8651600
150.5,154.970001,141.740005,143.669998,10406500
152.0,163.259995,147.0,150.470001,14252400
155.0,157.009995,143.699997,151.039993,7235800
158.699997,162.949997,154.110001,155.169998,5593800
159.0,169.339996,156.679993,168.679993,5825200
172.419998,172.949997,164.770004,166.770004,3887600
163.660004,167.490005,162.5,166.580002,2959400
170.119995,178.910004,169.850006,177.740005,5060100
176.160004,181.729996,173.679993,177.210007,5984400
172.75,179.5,167.839996,179.0,5395600
178.649994,188.520004,175.199997,187.429993,5750700
188.699997,192.0,185.0,190.339996,6065100
192.399994,196.350006,189.220001,191.929993,4499000
194.25,195.949997,182.699997,186.350006,6712200
183.729996,188.520004,181.5,188.339996,4862400
188.279999,197.419998,184.220001,195.740005,4829000
198.0,204.029999,197.5,201.039993,6489100
197.679993,209.699997,197.399994,205.289993,5329400
203.5,207.5,202.199997,202.600006,4178700
204.520004,209.369995,202.789993,208.720001,3208600
210.0,213.289993,200.669998,205.179993,5192500
207.929993,209.419998,205.330002,207.5,3343100
212.649994,216.720001,210.639999,215.149994,4065700
214.270004,218.970001,211.5,218.339996,3180500
218.0,222.580002,217.020004,221.929993,3516700
221.470001,228.5,220.0,226.380005,3782900
229.100006,234.479996,228.059998,232.740005,4711800
235.339996,239.880005,235.0,238.320007,5307800
237.210007,238.990005,232.559998,234.240005,4316000
232.369995,234.729996,222.029999,222.580002,4948800
215.779999,228.889999,215.0,227.75,4960900
231.610001,234.809998,225.0,230.259995,3925700
229.889999,232.380005,225.330002,230.130005,4014300
235.089996,235.5,226.5,226.889999,4033000
229.339996,237.419998,225.009995,229.770004,8012900
244.830002,247.899994,233.25,237.589996,15997500
249.119995,252.119995,243.639999,246.990005,13475300
240.5,256.559998,240.0,255.470001,9948700
253.970001,267.73999,253.449997,265.420013,11705500
266.450012,269.339996,254.509995,257.200012,8856200
260.5,260.820007,248.020004,250.070007,7363900
251.0,258.98999,245.300003,249.919998,9161700
249.5,251.800003,243.630005,247.820007,5763200
248.509995,255.5,247.330002,254.529999,4925600
253.0,256.839996,251.050003,251.860001,4132200
251.309998,254.600006,249.119995,254.509995,3752400
252.229996,258.309998,251.660004,253.880005,4271400
253.119995,254.369995,241.25,247.369995,6357500
246.259995,253.660004,241.5,249.970001,5194100
248.990005,250.899994,246.910004,248.289993,2783100
248.889999,254.0,245.710007,253.75,3786300
253.009995,257.380005,250.759995,251.820007,3670300
252.050003,255.729996,249.389999,253.740005,3223800
252.75,255.0,249.399994,251.470001,3205800
249.850006,253.429993,247.440002,247.710007,2519000
248.139999,248.429993,237.809998,240.759995,5413800
241.5,243.190002,234.820007,241.800003,3843900
237.360001,238.910004,231.619995,232.320007,4302200
230.289993,234.460007,220.399994,222.559998,8700500
228.460007,228.639999,209.789993,211.529999,11254800
210.869995,216.369995,208.110001,214.929993,5685200
215.720001,216.149994,206.800003,208.919998,4776400
207.550003,209.470001,205.0,208.690002,4070600
207.589996,215.479996,206.050003,208.960007,5161900
211.440002,211.669998,203.660004,207.279999,3650500
207.779999,211.199997,206.699997,207.610001,2822800
208.149994,213.149994,207.919998,208.289993,2949400
209.050003,209.820007,204.020004,204.660004,2843600
209.149994,215.309998,207.75,211.169998,5617500
213.619995,216.789993,207.300003,215.210007,6866300
216.990005,220.550003,216.350006,220.279999,9007100
219.869995,222.600006,215.860001,216.220001,5102500
216.600006,218.740005,215.179993,217.910004,3013800
217.910004,221.360001,216.509995,219.580002,3126800
220.5,225.259995,219.050003,225.119995,4072400
224.990005,225.929993,220.75,223.039993,3650300
223.039993,224.75,221.5,223.229996,2789000
221.479996,222.399994,216.889999,219.559998,2982700
219.589996,219.910004,217.110001,218.960007,2032800
220.0,221.940002,218.009995,218.990005,2229000
218.0,220.899994,215.449997,220.679993,2249500
222.240005,234.440002,221.520004,232.339996,6213600
233.800003,240.850006,232.610001,235.520004,5972000
234.979996,235.330002,227.059998,229.360001,4492100
227.389999,227.970001,218.419998,218.789993,6026600
219.5,225.770004,217.660004,217.869995,4193000
218.880005,222.199997,212.529999,214.960007,3580200
216.949997,221.899994,215.130005,217.699997,2908500
217.419998,218.039993,213.5,217.929993,2440300
217.809998,219.990005,214.5,215.470001,3112600
219.5,223.75,218.229996,219.699997,3555500
220.679993,222.570007,218.809998,219.610001,4529000
199.470001,205.949997,195.75,196.660004,23742400
195.690002,197.550003,192.130005,196.399994,10130700
190.050003,195.119995,189.729996,193.149994,7026500
190.860001,198.809998,187.869995,198.550003,7205400
201.889999,204.050003,199.410004,201.789993,6212400
205.130005,211.779999,203.0,210.190002,5994900
212.970001,213.5,209.020004,212.279999,4843100
206.139999,218.240005,206.0,216.5,5400000
209.729996,214.539993,208.0,213.979996,5175300
210.0,215.229996,209.0,214.440002,4919900
213.100006,218.119995,213.009995,215.940002,3612000
217.800003,219.809998,214.5,216.779999,4074800
219.960007,226.779999,219.509995,224.779999,5429800
224.100006,227.5,223.220001,224.649994,4571300
225.5,225.589996,220.289993,222.529999,3567100
223.119995,224.940002,221.050003,221.529999,2675800
222.520004,222.75,219.639999,220.399994,2234200
219.639999,227.089996,218.300003,226.25,3412100
225.0,229.100006,224.75,225.259995,3115100
226.470001,229.800003,225.0,228.360001,2568500
226.0,227.850006,219.100006,220.5,4428700
221.990005,224.5,218.880005,222.270004,2579700
222.270004,231.389999,221.369995,230.009995,4490700
227.690002,230.0,225.300003,229.509995,3430000
229.339996,233.360001,226.919998,228.490005,2889000
227.949997,230.759995,226.600006,230.610001,2419100
230.699997,235.279999,230.240005,234.789993,3070800
235.5,236.630005,229.380005,230.009995,4016300
229.369995,229.869995,221.399994,227.199997,3934400
227.369995,229.699997,224.210007,225.789993,3887800
225.690002,230.860001,222.050003,230.610001,4147000
230.0,232.0,227.399994,230.029999,3205200
228.0,229.600006,226.089996,226.160004,2263600
226.820007,231.539993,226.649994,229.080002,2207800
228.240005,229.869995,224.619995,225.649994,2338300
226.169998,227.570007,223.410004,224.910004,1880900
225.410004,226.649994,224.039993,225.610001,1813500
226.020004,229.5,224.929993,225.589996,2034300
225.490005,227.190002,223.410004,223.610001,2267100
224.330002,224.830002,222.800003,223.240005,1787100
223.820007,225.660004,222.289993,223.509995,1714500
223.539993,225.169998,222.529999,225.0,1659500
224.169998,225.110001,222.679993,222.929993,2065500
224.320007,228.490005,222.800003,224.839996,4784400
227.050003,227.149994,222.220001,222.619995,2570700
223.110001,223.800003,220.770004,220.960007,1762500
222.139999,222.860001,218.820007,219.990005,2239000
220.149994,220.399994,215.0,215.199997,3266300
216.110001,216.110001,210.520004,211.339996,3168900
210.429993,212.600006,208.649994,212.009995,3276500
209.009995,211.100006,200.5,200.770004,7943100
202.330002,203.199997,196.199997,197.779999,5977400
199.020004,203.25,199.0,202.830002,4390600
205.5,206.5,200.710007,201.710007,3640900
199.550003,199.889999,196.360001,197.360001,3377900
199.089996,199.919998,193.699997,194.470001,3757000
195.0,201.369995,194.100006,198.300003,3715200
197.059998,198.490005,193.449997,196.050003,3589400
195.75,197.919998,194.860001,196.410004,2254500
196.490005,202.520004,196.399994,200.419998,3077200
200.419998,205.699997,199.0,205.399994,3107800
207.0,209.429993,205.0,206.339996,2299500
206.850006,207.75,203.910004,204.639999,2410500
206.369995,207.0,201.559998,205.220001,2633500
206.399994,207.279999,203.0,206.429993,2382900
205.990005,210.179993,205.669998,207.449997,2905200
206.5,211.0,206.5,208.990005,2394400
209.649994,209.979996,204.610001,205.809998,3373200
207.509995,208.25,205.259995,206.270004,2088400
205.600006,207.330002,200.580002,200.699997,2727000
202.210007,204.979996,199.550003,204.029999,2586300
212.300003,215.669998,208.25,213.699997,5999900
213.100006,213.320007,208.820007,211.410004,3541500
212.240005,213.149994,208.119995,208.460007,1877500
202.460007,204.210007,200.210007,201.0,4703400
201.0,201.320007,195.800003,196.610001,3493000
201.350006,204.139999,199.660004,200.949997,3316300
201.850006,202.199997,198.309998,200.100006,2328400
200.949997,203.880005,200.419998,201.509995,1970700
200.5,200.899994,197.050003,200.240005,2494600
200.660004,201.429993,196.300003,196.509995,4269900
197.050003,198.389999,192.0,193.960007,4554100
195.990005,199.470001,193.259995,199.100006,5680500
199.740005,206.660004,198.059998,203.559998,6991200
202.119995,203.0,197.050003,199.100006,5072900
198.600006,201.570007,197.410004,200.089996,2943400
201.0,203.949997,200.25,202.759995,2751600
202.899994,204.690002,201.199997,202.339996,2445000
201.0,203.190002,200.100006,202.240005,5632800
211.339996,213.699997,201.649994,204.009995,13093700
204.0,205.320007,199.830002,199.970001,4280100
202.490005,202.490005,195.809998,197.729996,4692300
198.039993,198.5,188.110001,190.789993,7060000
190.050003,192.699997,187.509995,188.020004,4253400
189.0,191.470001,187.039993,187.419998,2653000
189.0,193.460007,185.960007,190.559998,5146000
193.589996,194.289993,190.050003,193.210007,3870100
193.789993,197.490005,191.259995,194.940002,3267600
186.880005,192.0,183.949997,190.059998,8173100
191.050003,191.610001,180.419998,185.350006,6750300
184.240005,188.880005,183.0,188.559998,3988500
188.0,188.25,178.190002,181.449997,6552200
182.779999,186.429993,182.050003,183.770004,3902000
182.649994,184.729996,181.210007,183.929993,3434400
183.490005,189.490005,182.110001,188.660004,4887100
190.649994,193.0,185.0,185.020004,5210300
185.039993,188.889999,184.410004,184.520004,4361000
185.839996,191.470001,183.710007,191.169998,5603400
190.610001,195.639999,189.0,193.139999,4891900
193.639999,197.240005,193.639999,196.649994,2366100
195.479996,199.350006,194.550003,196.119995,4529200
195.559998,196.729996,189.5,189.570007,4439300
191.0,191.889999,187.5,189.399994,3547100
188.25,188.529999,181.0,181.880005,5126400
182.880005,184.880005,180.0,181.470001,4042300
182.509995,188.889999,182.509995,186.800003,4072200
185.520004,186.580002,182.679993,185.850006,3391600
186.149994,193.399994,185.0,193.149994,5461900
192.050003,192.5,189.539993,192.289993,3194100
190.869995,193.839996,190.809998,192.179993,2722500
192.800003,194.419998,191.179993,192.429993,2438900
193.179993,201.279999,193.0,198.149994,6823900
198.740005,203.0,196.759995,198.690002,4150900
198.410004,200.740005,197.389999,197.580002,3219600
198.080002,202.589996,197.600006,202.490005,3796900
202.490005,204.449997,199.839996,202.729996,3488100
203.050003,209.0,202.5,208.789993,4689100
208.449997,212.229996,207.410004,207.699997,5207600
208.220001,209.990005,206.5,208.449997,3111100
208.0,213.449997,207.710007,213.339996,4670500
214.880005,222.25,214.419998,219.529999,5915700
221.529999,223.800003,217.199997,219.740005,3782500
218.559998,219.199997,214.119995,214.679993,4045000
216.300003,217.5,211.679993,213.690002,4642600
214.860001,220.330002,210.960007,216.990005,5923300
214.75,228.0,214.309998,226.990005,11213500
226.419998,227.479996,221.949997,226.75,5911700
226.929993,230.309998,225.449997,229.009995,5527900
228.970001,231.919998,228.0,231.279999,3979500
232.0,232.0,226.889999,229.869995,3660000
229.070007,229.979996,226.679993,229.729996,3650800
229.059998,230.699997,225.580002,229.589996,3790200
230.0,237.850006,229.589996,237.75,6093000
236.699997,239.960007,234.369995,235.580002,4617500
236.649994,239.710007,235.580002,238.360001,3769000
247.25,248.679993,240.75,243.759995,7732300
245.460007,246.0,243.009995,244.729996,4204300
245.850006,250.889999,245.5,248.919998,6262900
250.0,254.800003,249.649994,254.610001,4965500
257.309998,258.459991,251.800003,254.470001,5142600
254.289993,255.740005,250.75,252.509995,3152100
251.380005,253.0,248.520004,252.949997,3166300
252.529999,255.289993,247.100006,250.630005,3801100
249.240005,255.889999,247.699997,251.929993,4116100
253.050003,253.199997,249.050003,249.240005,3958800
248.339996,252.419998,247.710007,251.550003,2499800
251.910004,252.179993,249.679993,251.330002,2186700
251.0,257.820007,250.630005,257.769989,3562500
258.190002,260.0,256.420013,257.480011,4244800
257.350006,263.359985,256.200012,262.079987,3933000
266.25,271.179993,266.149994,269.200012,7820200
269.790009,270.950012,266.109985,269.230011,3619700
270.73999,280.790009,270.51001,280.600006,7029600
279.029999,287.390015,278.609985,280.980011,7345200
280.0,282.23999,276.440002,279.76001,4947900
277.600006,280.0,268.5,268.950012,7077300
265.799988,272.890015,264.149994,272.230011,6257100
275.450012,281.399994,274.01001,277.390015,5676700
280.309998,283.450012,272.600006,273.51001,8755000
264.0,264.660004,255.559998,255.990005,14915200
252.660004,258.25,250.199997,257.0,8171600
248.169998,248.360001,242.009995,246.229996,11460800
244.190002,251.0,243.899994,249.990005,6078100
254.179993,254.850006,249.110001,250.020004,4809500
249.710007,253.279999,248.270004,250.479996,3351800
250.740005,251.899994,249.0,251.570007,2919400
247.910004,251.699997,247.509995,251.210007,3355500
251.919998,253.889999,248.320007,248.589996,3459500
247.0,250.070007,245.320007,246.869995,3725200
247.630005,248.660004,243.0,244.899994,3879300
246.210007,246.5,243.0,243.690002,3066300
244.820007,246.850006,242.779999,246.169998,3022600
246.110001,258.119995,246.020004,258.0,7598400
257.0,261.0,254.270004,255.729996,5330800
262.399994,265.75,259.059998,262.049988,7132200
264.0,265.329987,261.200012,261.5,6497500
260.600006,264.549988,258.820007,261.920013,3614300
262.829987,264.799988,250.240005,250.679993,6908600
251.559998,255.070007,250.509995,255.009995,4059300
255.389999,257.670013,253.300003,254.779999,3320200
255.699997,263.890015,255.009995,263.160004,5647300
260.600006,270.570007,259.75,270.220001,6230800
277.019989,280.679993,275.0,277.450012,7987600
278.339996,279.600006,275.540009,277.380005,3676200
278.040009,282.0,277.209991,277.920013,4148400
278.730011,279.679993,276.320007,278.299988,3294600
286.899994,299.0,284.579987,298.519989,13888600
296.890015,304.809998,294.529999,303.700012,10134600
302.040009,304.880005,294.200012,295.0,7880900
296.880005,301.940002,294.100006,298.700012,5520600
297.5,302.690002,297.149994,302.540009,4579600
309.149994,313.730011,308.709991,312.390015,7664500
313.380005,313.470001,305.5,308.709991,5724600
306.339996,308.450012,296.320007,296.839996,6050700
296.700012,307.390015,295.299988,304.0,9284600
302.700012,304.0,298.679993,301.440002,4138700
299.700012,300.839996,297.899994,300.25,3035700
302.459991,306.619995,302.109985,305.519989,3898000
306.51001,309.149994,300.230011,302.51001,6149400
302.0,306.399994,300.420013,305.600006,4509800
309.220001,310.549988,306.019989,308.029999,5083500
308.0,313.980011,305.859985,313.790009,6737700
312.369995,314.5,309.0,310.170013,4695000
311.690002,313.089996,307.5,308.630005,3468600
309.829987,314.799988,308.0,314.070007,4505500
314.880005,327.25,314.809998,322.829987,8829600
324.0,327.660004,316.559998,318.890015,5382800
317.670013,321.529999,310.450012,311.019989,7133400
307.440002,307.769989,290.76001,295.459991,14152000
298.0,308.549988,296.799988,308.350006,8177300
310.899994,313.790009,305.820007,307.190002,7006500
309.380005,321.98999,309.100006,321.26001,9676500
321.559998,325.5,318.119995,325.220001,5741600
323.399994,326.0,319.600006,323.100006,4753800
325.480011,327.0,321.529999,324.809998,4121600
318.380005,320.200012,312.529999,315.880005,7622000
317.589996,320.059998,315.140015,317.01001,4152500
314.390015,314.630005,305.5,306.109985,6711900
307.0,313.940002,305.309998,313.059998,5653800
315.5,316.5,310.200012,310.829987,4687600
312.799988,314.369995,306.799988,310.350006,4329200
310.459991,310.730011,303.480011,303.859985,4318400
306.51001,311.0,305.399994,310.220001,5033300
311.019989,316.970001,307.809998,316.829987,5014000
317.279999,325.48999,316.309998,325.140015,7802200
326.0,336.279999,325.76001,335.100006,7782900
337.690002,342.890015,335.160004,341.01001,9963400
344.0,344.880005,337.290009,340.369995,7608000
339.769989,342.880005,335.929993,339.850006,5590200
338.5,348.440002,334.209991,347.320007,6784400
344.700012,359.48999,339.970001,352.850006,11086800
356.339996,360.5,355.140015,359.649994,9398000
363.75,371.899994,360.220001,370.0,9061500
374.420013,376.869995,354.799988,357.320007,17261400
357.98999,364.5,350.619995,359.01001,10517700
367.619995,376.0,366.609985,375.950012,11807900
381.089996,384.25,376.309998,380.660004,12818400
372.5,375.459991,366.48999,375.339996,10426500
377.980011,378.01001,370.100006,371.399994,6731000
375.0,376.700012,367.799988,369.799988,6549300
376.670013,378.880005,369.730011,372.23999,7438700
374.350006,376.98999,368.019989,376.399994,4923200
377.98999,385.0,373.570007,382.609985,7529800
382.450012,386.98999,379.350006,383.450012,6445800
386.690002,386.950012,373.100006,377.48999,6604100
376.399994,376.399994,362.019989,362.369995,6996400
366.679993,371.73999,362.519989,371.23999,6302500
370.609985,371.0,354.100006,360.75,8221000
363.709991,366.769989,359.619995,361.609985,5848500
370.23999,371.350006,351.5,352.619995,6305400
347.200012,347.23999,326.329987,327.089996,17046700
317.26001,320.790009,306.299988,308.829987,19324500
313.5,317.0,307.380005,313.220001,14176900
312.899994,317.940002,303.130005,316.049988,13820900
316.0,327.279999,314.299988,327.220001,11559400
330.399994,333.100006,324.5,329.519989,10346100
330.109985,331.600006,319.970001,323.410004,8594500
323.190002,328.420013,321.220001,327.779999,5625200
325.540009,327.100006,313.450012,319.570007,9876900
317.5,329.130005,315.660004,328.23999,6373700
328.230011,331.649994,323.220001,325.26001,6357000
326.899994,330.220001,324.200012,329.920013,5166200
329.459991,331.26001,325.799988,328.399994,4901600
330.23999,343.399994,330.01001,342.519989,8637100
345.0,345.600006,334.149994,339.600006,6989200
340.359985,345.5,338.119995,343.850006,4820800
346.0,347.5,326.290009,334.459991,8302400
336.890015,339.600006,332.51001,335.070007,4880400
335.5,341.48999,321.040009,323.470001,8535100
323.0,324.450012,316.130005,319.570007,8303100
318.940002,327.119995,311.220001,325.890015,13091500
345.329987,350.0,343.149994,347.089996,13535000
347.0,357.269989,343.299988,356.910004,9268900
357.350006,359.480011,352.75,355.170013,6324500
357.529999,368.579987,357.399994,365.220001,7449800
361.0,370.0,358.950012,363.529999,6892100
361.600006,366.649994,354.660004,355.399994,7092900
356.970001,361.26001,353.619995,357.869995,4365800
364.630005,367.660004,362.600006,363.799988,4519200
365.200012,365.48999,359.369995,362.329987,3085100
363.0,366.5,362.519989,362.910004,3413800
361.209991,363.299988,351.589996,351.920013,5027700
352.910004,354.0,345.799988,347.459991,5408200
345.820007,345.820007,331.850006,337.859985,6495400
341.130005,342.23999,337.369995,341.350006,4322000
338.98999,353.48999,338.299988,352.769989,4954500
352.519989,356.660004,349.73999,352.929993,4584700
354.23999,355.690002,347.299988,348.049988,3484000
347.279999,347.350006,339.720001,345.660004,3764000
339.480011,349.049988,338.75,347.359985,4073700
349.670013,353.470001,347.0,353.179993,3412900
353.549988,358.440002,352.820007,355.899994,4072800
356.119995,357.589996,353.690002,355.399994,3049500
353.799988,355.48999,345.890015,349.589996,3835100
349.5,350.980011,341.559998,344.529999,4091400
345.980011,352.480011,343.450012,350.609985,4239200
348.98999,349.779999,342.299988,343.399994,3263500
351.350006,363.709991,350.0,363.690002,7667100
364.48999,368.76001,360.399994,362.75,5972900
363.820007,368.070007,359.589996,366.230011,4185200
364.329987,377.959991,362.630005,377.640015,7202500
374.51001,380.0,372.700012,379.809998,5420500
380.25,389.609985,377.679993,385.0,7188000
380.0,382.390015,373.570007,375.100006,6451900
373.0,378.25,371.070007,373.910004,4919100
374.899994,376.829987,364.51001,366.480011,4618200
366.48999,369.899994,350.880005,351.089996,8159400
353.149994,357.470001,342.880005,344.98999,7605900
350.929993,351.23999,340.899994,345.25,7156300
349.899994,351.48999,340.5,340.970001,6060300
339.880005,342.75,335.399994,339.600006,5319600
341.859985,344.679993,338.600006,341.100006,5107100
342.519989,343.700012,335.51001,341.529999,5286800
335.899994,348.549988,331.279999,348.140015,10153600
351.25,358.619995,349.600006,355.01001,8163500
356.0,357.440002,351.350006,355.329987,4171700
353.100006,360.100006,352.25,356.880005,4297500
349.649994,351.75,342.670013,342.940002,7493700
346.799988,355.630005,345.529999,355.589996,6978500
353.890015,357.600006,351.149994,354.600006,4500800
352.950012,359.779999,352.640015,355.679993,4087000
356.980011,358.48999,353.679993,355.570007,3540500
353.76001,354.480011,347.160004,350.600006,5375500
350.910004,356.220001,350.070007,355.75,3293300
355.970001,363.0,354.130005,359.649994,4939100
355.559998,357.149994,348.200012,351.809998,5061800
352.690002,354.549988,344.339996,345.100006,4930400
349.880005,349.950012,336.25,337.019989,5747300
338.799988,342.799988,336.160004,337.339996,4491700
336.700012,337.5,323.559998,325.839996,8594100
