Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1310.5,67.33,2630.078,-196.0,9.999747,0,3,0,0,1.7,38.0
1093.5,48.76,2018.396,-140.0,9.999747,0,3,0,0,2.9,49.0
892.0,67.12,787.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
901.0,67.81,1965.833,-140.0,9.999747,0,3,0,0,1.5,38.0
1013.0,62.19,2635.5,-168.0,9.999747,0,3,0,0,2.7,38.0
1090.5,80.46,0.0,-140.0,9.999747,0,3,0,0,-4.0,49.0
1149.0,48.34,2632.0,-112.0,9.999747,0,3,0,0,1.7,49.0
1195.0,73.68,0.0,-196.0,9.999747,0,3,0,0,-1.7,38.0
1308.0,56.38,1678.435,-201.3984,9.999747,0,3,0,0,2.1,38.0
941.0,68.97,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
965.5,72.62,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
1073.5,54.88,2632.0,-168.0,9.999747,0,3,0,0,1.7,38.0
856.5,64.0,2189.781,-140.0,9.999747,0,3,0,0,2.7,38.0
1251.5,63.85,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
938.0,69.54,1543.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1186.0,73.25,283.5,-196.0,9.999747,0,3,0,0,-1.9,38.0
1095.5,47.34,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
945.0,70.5,688.2918,-168.0,9.999747,0,3,0,0,-0.4,38.0
1158.0,71.53,2131.5,-168.0,9.999747,0,3,0,0,1.7,38.0
918.5,69.03,1439.618,-168.0,9.999747,0,3,0,0,0.8,38.0
1152.0,71.16,2215.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1138.5,70.25,2355.5,-168.0,9.999747,0,3,0,0,2.5,38.0
1198.0,61.62,2579.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1131.5,48.7,2632.0,-112.0,9.999747,0,3,0,0,3.8,49.0
1185.5,73.0,619.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
1157.0,41.31,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
896.0,66.96,1011.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
977.0,73.51,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
882.5,65.87,255.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1240.5,77.11,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1149.0,60.17,1044.772,-196.0,9.999747,0,3,0,0,2.7,38.0
1222.0,64.07,0.0,-168.0,9.999747,0,3,0,0,1.7,38.0
1048.0,54.43,1535.051,-140.0,9.999747,0,3,0,0,1.3,49.0
918.0,68.43,1599.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1089.0,47.11,1659.48,-140.0,9.999747,0,3,0,0,2.1,49.0
1157.5,71.85,787.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1169.5,41.85,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
891.0,66.1,143.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1229.5,43.36,2612.808,-118.066,9.999747,0,3,0,0,4.2,49.0
1044.0,53.84,498.6534,-140.0,9.999747,0,3,0,0,-2.1,49.0
1282.0,67.0,0.0,-168.0,9.999747,0,3,0,0,-3.8,49.0
1171.5,43.77,1680.61,-143.6204,9.999747,0,3,0,0,4.2,49.0
1013.0,50.27,489.2075,-135.5655,9.999747,0,3,0,0,2.9,49.0
1411.5,50.43,2436.652,-140.0,9.999747,0,3,0,0,3.6,49.0
838.5,62.92,2128.0,-140.0,9.999747,0,3,0,0,2.7,38.0
885.5,65.86,2044.503,-140.0,9.999747,0,3,0,0,1.0,38.0
990.0,72.68,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
1035.5,76.05,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
890.5,66.79,395.5,-168.0,9.999747,0,3,0,0,0.0,38.0
878.0,65.91,898.9163,-168.0,9.999747,0,3,0,0,0.4,38.0
883.5,66.37,563.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1158.5,71.74,2159.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1248.5,76.94,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
926.0,69.25,1355.794,-168.0,9.999747,0,3,0,0,0.8,38.0
1533.0,66.62,428.6169,-224.0,9.999747,0,3,0,0,1.3,38.0
1132.5,49.03,2632.0,-112.0,9.999747,0,3,0,0,4.6,49.0
1099.5,47.44,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
878.5,64.32,0.0,-116.1258,9.999747,0,3,0,0,-2.7,49.0
1101.0,68.48,0.0,-196.0,9.999747,0,3,0,0,-0.6,38.0
1270.0,54.68,1151.5,-196.0,9.999747,0,3,0,0,2.1,38.0
1168.0,72.09,2019.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1266.5,54.59,1265.396,-196.0,9.999747,0,3,0,0,2.1,38.0
1258.5,77.5,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1229.0,76.81,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1215.0,75.03,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1274.5,78.65,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1219.0,74.87,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
956.5,71.66,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
1118.5,82.98,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
1049.5,54.67,1008.237,-140.0,9.999747,0,3,0,0,0.6,49.0
944.5,70.25,1004.876,-168.0,9.999747,0,3,0,0,-0.4,38.0
1426.0,50.79,2411.813,-140.0,9.999747,0,3,0,0,3.6,49.0
947.5,70.73,87.5,-168.0,9.999747,0,3,0,0,-1.3,38.0
898.5,67.57,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
1148.5,59.69,1543.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1167.0,70.58,2604.0,-168.0,9.999747,0,3,0,0,-1.7,38.0
900.5,67.08,1067.5,-140.0,9.999747,0,3,0,0,-0.4,38.0
1027.0,53.7,1207.5,-140.0,9.999747,0,3,0,0,0.6,49.0
1247.5,43.9,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1213.5,61.11,2002.7,-112.0,9.999747,0,3,0,0,-2.559999218,49.0
1174.0,41.75,2632.0,-112.0,9.999747,0,3,0,0,4.6,49.0
1221.0,75.11,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1377.0,47.97,2663.5,-140.0,9.999747,0,3,0,0,1.7,49.0
887.0,66.1,2019.5,-140.0,9.999747,0,3,0,0,1.0,38.0
1171.0,73.45,104.6378,-196.0,9.999747,0,3,0,0,-1.9,38.0
894.5,67.12,1263.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1013.5,75.33,0.0,-168.0,9.999747,0,3,0,0,-1.9,38.0
921.0,67.67,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
1191.5,88.93,0.0,-168.0,9.999747,0,3,0,0,-2.5,49.0
1119.0,48.38,2633.857,-112.0,9.999747,0,3,0,0,5.0,49.0
919.5,68.54,1571.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1163.5,71.9,1823.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1156.5,71.62,937.4722,-196.0,9.999747,0,3,0,0,0.2,38.0
1173.5,72.92,563.5,-196.0,9.999747,0,3,0,0,0.2,38.0
931.0,69.55,255.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
1057.5,65.09,1818.879,-168.0,9.999747,0,3,0,0,1.9,38.0
1124.5,58.15,1306.182,-140.0,9.999747,0,3,0,0,2.1,49.0
1210.0,62.75,2579.5,-168.0,9.999747,0,3,0,0,3.4,38.0
1017.5,52.97,1441.582,-129.918,9.999747,0,3,0,0,1.7,49.0
1261.0,44.52,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1110.0,48.05,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1028.5,53.37,1364.335,-140.0,9.999747,0,3,0,0,1.7,49.0
845.0,62.28,0.0,-112.0,9.999747,0,3,0,0,-2.7,49.0
1238.5,76.58,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1011.0,52.53,1487.5,-140.0,9.999747,0,3,0,0,1.7,49.0
1134.5,48.72,2632.0,-112.0,9.999747,0,3,0,0,3.459982716,49.0
891.5,66.48,535.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1015.5,77.45,0.0,-140.0,9.999747,0,3,0,0,3.8,49.0
1136.5,48.34,1929.136,-140.0,9.999747,0,3,0,0,1.7,49.0
884.5,65.81,2047.5,-140.0,9.999747,0,3,0,0,1.0,38.0
867.0,65.24,1725.029,-140.0,9.999747,0,3,0,0,0.8,38.0
1048.0,54.3,1843.685,-112.0,9.999747,0,3,0,0,1.9,49.0
1195.5,62.15,2607.5,-168.0,9.999747,0,3,0,0,3.1,38.0
1163.5,72.21,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1306.0,66.63,2607.5,-168.0,9.999747,0,3,0,0,0.4,38.0
935.0,69.69,1375.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1208.5,73.92,2579.5,-168.0,9.999747,0,3,0,0,0.8,38.0
902.0,67.21,2355.5,-140.0,9.999747,0,3,0,0,0.6,38.0
927.0,68.84,2187.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1417.0,41.42,2688.0,-140.0,9.999747,0,3,0,0,4.8,49.0
1245.0,76.73,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
903.0,67.38,2049.988,-140.0,9.999747,0,3,0,0,1.0,38.0
1157.5,71.56,2103.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1189.0,73.49,0.0,-196.0,9.999747,0,3,0,0,-1.7,38.0
2079.5,62.55,423.5,-308.0,9.999747,0,3,0,0,1.7,38.0
904.5,67.35,1263.5,-140.0,9.999747,0,3,0,0,-0.136256294,38.0
1143.5,40.88,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1140.0,49.5,2632.0,-112.0,9.999747,0,3,0,0,4.6,49.0
1243.0,44.03,2632.0,-140.0,9.999747,0,3,0,0,4.8,49.0
1169.5,61.75,0.0,-168.0,9.999747,0,3,0,0,3.8,49.0
1371.5,49.03,1696.198,-140.0,9.999747,0,3,0,0,3.1,49.0
1137.0,40.78,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1269.5,77.99,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
927.0,69.52,1235.5,-168.0,9.999747,0,3,0,0,0.4,38.0
984.0,51.0,2635.5,-112.0,9.999747,0,3,0,0,2.9,49.0
1103.5,57.19,2131.5,-168.0,9.999747,0,3,0,0,2.152615421,38.0
1162.5,41.69,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
937.5,70.07,59.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
936.5,69.54,1543.5,-168.0,9.999747,0,3,0,0,0.4,38.0
993.5,74.49,0.0,-168.0,9.999747,0,3,0,0,-0.8,38.0
1223.5,43.27,2607.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1220.5,74.85,1173.255,-196.0,9.999747,0,3,0,0,-1.9,38.0
842.5,63.03,2085.647,-140.0,9.999747,0,3,0,0,2.7,38.0
886.0,66.03,507.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1273.5,65.56,0.0,-168.0,9.999747,0,3,0,0,-3.8,49.0
1140.5,70.6,2131.5,-168.0,9.999747,0,3,0,0,2.5,38.0
904.0,68.03,1859.901,-140.0,9.999747,0,3,0,0,1.5,38.0
1161.5,41.55,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
907.0,67.41,1123.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1157.5,71.42,2131.5,-140.0377,9.999747,0,3,0,0,1.9,38.0
1167.0,73.79,0.0,-196.0,9.999747,0,3,0,0,-0.2,38.0
1162.0,71.82,1263.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1256.0,77.15,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
882.0,65.83,395.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1120.0,57.68,1663.53,-140.0,9.999747,0,3,0,0,2.1,49.0
1008.5,75.25,0.0,-168.0,9.999747,0,3,0,0,-1.9,38.0
1212.0,64.1,0.0,-168.0,9.999747,0,3,0,0,1.7,38.0
908.0,67.18,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
1121.5,57.94,1483.857,-140.0,9.999747,0,3,0,0,2.1,49.0
963.5,49.61,1655.5,-140.0,9.999747,0,3,0,0,0.0,49.0
1379.0,70.57,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
885.0,66.07,535.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1178.0,72.77,860.7037,-168.0,9.999747,0,3,0,0,-0.4,38.0
978.0,73.58,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
894.0,66.73,1109.918,-140.0,9.999747,0,3,0,0,-0.4,38.0
1143.5,56.48,3.149336,-140.0,9.999747,0,3,0,0,2.1,49.0
907.0,67.59,1039.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
1007.5,51.38,2327.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1192.0,73.53,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1235.5,63.96,2604.0,-168.0,9.999747,0,3,0,0,1.0,38.0
1368.0,44.27,0.0,-140.0,9.999747,0,3,0,0,4.429332067,49.0
1296.5,45.81,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1288.5,79.51,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1144.0,70.71,2383.5,-168.0,9.999747,0,3,0,0,2.3,38.0
1165.0,41.8,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1156.0,71.67,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1218.5,51.93,2607.5,-140.0,9.999747,0,3,0,0,2.7,49.0
1182.0,61.51,2632.0,-168.0,9.999747,0,3,0,0,3.4,38.0
1361.0,69.5,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
1159.0,41.49,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
922.0,68.65,1579.488,-140.0,9.999747,0,3,0,0,0.6,38.0
1182.0,73.33,535.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1140.5,40.86,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1150.0,71.19,1823.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1230.5,76.02,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1149.0,71.13,1991.5,-168.0,9.999747,0,3,0,0,1.7,38.0
991.0,74.4,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
1305.5,69.62,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
1124.0,48.16,2632.0,-140.0,9.999747,0,3,0,0,3.1,49.0
909.5,67.75,2131.5,-168.0,9.999747,0,3,0,0,0.6,38.0
1117.0,48.27,2635.306,-112.0,9.999747,0,3,0,0,5.0,49.0
924.0,68.71,1599.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1046.5,54.39,1041.628,-140.0,9.999747,0,3,0,0,0.6,49.0
1158.0,71.31,2327.5,-140.0,9.999747,0,3,0,0,2.5,38.0
907.5,67.47,1992.385,-167.1148,9.999747,0,3,0,0,0.6,38.0
1316.0,80.95,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1089.5,66.85,2012.714,-168.0,9.999747,0,3,0,0,-0.2,38.0
1132.0,48.74,2632.0,-112.0,9.999747,0,3,0,0,3.8,49.0
1047.5,54.42,1515.5,-140.0,9.999747,0,3,0,0,1.3,49.0
1157.5,71.67,1403.5,-168.0,9.999747,0,3,0,0,1.3,38.0
907.5,67.55,1363.061,-168.0,9.999747,0,3,0,0,0.6,38.0
1064.5,54.37,2632.0,-168.0,9.999747,0,3,0,0,1.7,38.0
880.5,66.05,1409.268,-140.0,9.999747,0,3,0,0,0.8,38.0
1343.0,47.56,2660.0,-140.0,9.999747,0,3,0,0,3.1,49.0
1160.5,72.05,703.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1023.5,52.23,2432.115,-168.0,9.999747,0,3,0,0,1.3,38.0
1144.0,70.67,2327.5,-168.0,9.999747,0,3,0,0,2.3,38.0
900.0,67.04,2436.0,-140.0,9.999747,0,3,0,0,1.0,38.0
1273.5,78.41,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1152.5,71.44,1778.342,-168.0,9.999747,0,3,0,0,1.9,38.0
899.5,67.06,1291.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1269.5,78.18,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1157.0,71.47,2244.875,-140.0,9.999747,0,3,0,0,2.5,38.0
1374.5,84.32,0.0,-224.0,9.999747,0,3,0,0,-2.7,38.0
1242.5,77.04,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1195.5,74.05,0.0,-196.0,9.999747,0,3,0,0,-0.6,38.0
1174.5,61.24,2579.5,-168.0,9.999747,0,3,0,0,3.4,38.0
934.5,69.69,1375.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1108.5,81.6,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
848.5,63.39,2240.0,-140.0,9.999747,0,3,0,0,2.7,38.0
1094.5,67.9,150.461,-196.0,9.999747,0,3,0,0,-0.6,38.0
1090.0,46.96,1877.331,-140.0,9.999747,0,3,0,0,2.1,49.0
1111.0,49.54,494.8474,-144.2175,9.999747,0,3,0,0,3.1,49.0
1249.0,52.89,2632.0,-140.0,9.999747,0,3,0,0,1.9,49.0
1155.5,71.36,1935.5,-168.0,9.999747,0,3,0,0,1.5,38.0
898.0,65.77,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
1339.0,68.79,2635.5,-196.0,9.999747,0,3,0,0,0.8,38.0
896.5,66.58,507.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1082.0,46.84,2635.5,-112.0,9.999747,0,3,0,0,4.0,49.0
1239.0,76.31,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1020.5,52.36,562.1818,-140.0,9.999747,0,3,0,0,0.0,49.0
1234.5,76.6,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1090.0,80.66,0.0,-140.0,9.999747,0,3,0,0,-4.0,49.0
1178.5,72.73,899.5,-168.0,9.999747,0,3,0,0,-0.4,38.0
901.0,67.19,2271.5,-140.0,9.999747,0,3,0,0,1.3,38.0
1152.0,60.13,1319.5,-168.0,9.999747,0,3,0,0,1.5,38.0
954.0,71.98,65.20267,-168.0,9.999747,0,3,0,0,0.4,38.0
1316.0,54.99,2633.996,-140.0,9.999747,0,3,0,0,-0.4,49.0
1188.5,73.52,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1166.5,72.49,619.5,-196.0,9.999747,0,3,0,0,0.2,38.0
905.5,67.52,1390.172,-168.0,9.999747,0,3,0,0,0.6,38.0
986.5,50.42,2215.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1208.0,53.93,1959.512,-168.0,9.999747,0,3,0,0,4.6,49.0
995.5,62.02,877.4365,-140.0,9.999747,0,3,0,0,1.5,38.0
867.0,65.25,1713.89,-140.0,9.999747,0,3,0,0,0.8,38.0
901.0,67.27,1067.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
882.0,65.57,1991.5,-140.0,9.999747,0,3,0,0,1.0,38.0
936.5,70.81,406.8794,-168.0,9.999747,0,3,0,0,0.4,38.0
999.5,74.54,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
906.0,67.64,1221.466,-168.0,9.999747,0,3,0,0,0.6,38.0
895.5,67.09,2355.5,-140.0,9.999747,0,3,0,0,1.3,38.0
1075.5,68.33,0.0,-168.0,9.999747,0,3,0,0,3.8,49.0
1093.0,67.96,115.5,-196.0,9.999747,0,3,0,0,-0.6,38.0
1112.5,56.82,0.0,-168.0,9.999747,0,3,0,0,-2.7,49.0
1079.5,67.72,315.1057,-171.6057,9.999747,0,3,0,0,-0.6,38.0
1158.5,71.69,1179.5,-168.0,9.999747,0,3,0,0,0.6,38.0
886.0,66.29,1879.5,-154.494,9.999747,0,3,0,0,0.6,38.0
949.5,70.39,759.5,-168.0,9.999747,0,3,0,0,-0.4,38.0
1157.5,71.68,1179.5,-168.0,9.999747,0,3,0,0,0.6,38.0
930.0,69.61,1533.922,-168.0,9.999747,0,3,0,0,0.4,38.0
1150.5,71.38,2047.5,-168.0,9.999747,0,3,0,0,2.5,38.0
1166.5,72.06,1712.115,-168.0,9.999747,0,3,0,0,1.7,38.0
1226.5,75.63,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
940.5,70.63,0.0,-168.0,9.999747,0,3,0,0,-0.6,38.0
1162.0,72.01,2188.676,-168.0,9.999747,0,3,0,0,1.7,38.0
1247.5,76.79,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1077.0,56.69,2243.5,-140.0,9.999747,0,3,0,0,4.6,49.0
1144.5,74.54,233.3415,-168.0,9.999747,0,3,0,0,3.8,49.0
1191.0,73.8,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1146.5,70.94,1991.064,-168.0,9.999747,0,3,0,0,1.9,38.0
1259.0,44.42,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1157.0,71.64,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1056.0,77.66,0.0,-140.0,9.999747,0,3,0,0,-4.4,49.0
1262.5,64.56,2604.0,-196.0,9.999747,0,3,0,0,1.7,38.0
1440.5,42.12,2681.885,-140.0,9.999747,0,3,0,0,4.8,49.0
1142.0,49.21,2632.0,-112.0,9.999747,0,3,0,0,4.6,49.0
958.5,50.82,660.3347,-112.0,9.999747,0,3,0,0,2.9,49.0
1228.0,44.09,92.93699,-140.0,9.999747,0,3,0,0,4.2,49.0
1082.5,56.32,759.5,-140.0,9.999747,0,3,0,0,0.2,49.0
1098.0,68.29,0.0,-195.0605,9.999747,0,3,0,0,-0.6,38.0
1091.0,80.78,0.0,-147.182,9.999747,0,3,0,0,-4.0,49.0
889.0,66.38,115.5,-168.0,9.999747,0,3,0,0,-1.5,38.0
1153.5,71.36,2131.458,-168.0,9.999747,0,3,0,0,1.9,38.0
986.0,74.07,0.0,-168.0,9.999747,0,3,0,0,-0.8,38.0
914.5,68.3,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
1308.5,47.68,45.23092,-140.0,9.999747,0,3,0,0,1.7,49.0
966.0,72.63,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
1158.0,71.53,1907.5,-168.0,9.999747,0,3,0,0,1.5,38.0
987.5,51.67,1627.5,-112.0,9.999747,0,3,0,0,1.7,49.0
1191.5,88.85,0.0,-168.0,9.999747,0,3,0,0,-1.3,49.0
1166.0,72.26,1908.682,-168.0,9.999747,0,3,0,0,1.5,38.0
1092.0,82.8,0.0,-168.0,9.999747,0,3,0,0,2.7,49.0
864.0,64.85,1836.953,-140.0,9.999747,0,3,0,0,0.8,38.0
1276.0,53.81,2526.379,-140.0,9.999747,0,3,0,0,1.9,49.0
1367.0,40.08,2663.5,-140.0,9.999747,0,3,0,0,4.8,49.0
1283.0,80.44,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1151.5,71.41,2103.5,-168.0,9.999747,0,3,0,0,1.9,38.0
1121.0,48.44,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
922.0,68.63,1487.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1126.0,48.62,2026.393,-140.0,9.999747,0,3,0,0,2.9,49.0
1080.0,67.05,675.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1215.5,75.25,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1212.5,74.53,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1159.5,60.73,900.2292,-168.0,9.999747,0,3,0,0,1.5,38.0
1249.5,77.11,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1165.5,71.97,1768.116,-168.0,9.999747,0,3,0,0,1.5,38.0
1194.0,88.89,0.0,-168.0,9.999747,0,3,0,0,-2.5,49.0
1371.0,85.14,0.0,-224.0,9.999747,0,3,0,0,-3.1,38.0
1150.5,70.95,2445.376,-145.8758,9.999747,0,3,0,0,2.5,38.0
1151.0,71.0,2439.5,-140.0,9.999747,0,3,0,0,2.5,38.0
923.0,68.51,2319.932,-140.0,9.999747,0,3,0,0,1.0,38.0
1230.5,76.31,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1172.0,41.81,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1189.5,61.85,2607.5,-168.0,9.999747,0,3,0,0,3.4,38.0
1162.5,62.74,1.246309,-168.0,9.999747,0,3,0,0,1.7,38.0
1159.5,50.25,2632.0,-112.0,9.999747,0,3,0,0,4.6,49.0
1144.0,40.84,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1316.0,46.11,2634.388,-140.0,9.999747,0,3,0,0,4.2,49.0
1211.5,73.8,1924.648,-196.0,9.999747,0,3,0,0,-1.9,38.0
918.0,68.59,1513.048,-140.0,9.999747,0,3,0,0,0.6,38.0
1317.5,67.35,2607.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1088.0,47.13,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
930.0,69.21,1873.747,-168.0,9.999747,0,3,0,0,0.2,38.0
1480.5,43.32,2663.5,-140.0,9.999747,0,3,0,0,4.8,49.0
1379.0,84.86,0.0,-224.0,9.999747,0,3,0,0,-2.7,38.0
1167.0,41.76,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
940.0,70.3,3.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
1025.0,53.17,1599.5,-121.7349,9.999747,0,3,0,0,1.7,49.0
1066.5,74.82,397.799,-140.0,9.999747,0,3,0,0,3.8,49.0
1068.5,54.58,2632.0,-168.0,9.999747,0,3,0,0,0.2,38.0
1167.5,72.37,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
902.5,67.36,2159.5,-140.0,9.999747,0,3,0,0,1.3,38.0
881.0,66.12,1381.095,-140.0,9.999747,0,3,0,0,0.8,38.0
1159.0,71.65,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
901.0,67.54,1067.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
911.5,67.84,2100.901,-168.0,9.999747,0,3,0,0,0.6,38.0
1026.5,53.25,1599.5,-138.3274,9.999747,0,3,0,0,1.7,49.0
1257.5,78.17,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
908.5,67.56,1767.5,-140.0,9.999747,0,3,0,0,0.6,38.0
941.0,70.3,3.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
1225.0,43.35,2607.5,-140.0,9.999747,0,3,0,0,4.2,49.0
1153.5,41.27,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
974.0,72.42,0.0,-140.0,9.999747,0,3,0,0,-1.9,49.0
1136.5,70.31,2439.5,-168.0,9.999747,0,3,0,0,2.3,38.0
1183.0,73.04,591.5,-168.0,9.999747,0,3,0,0,-1.0,38.0
866.5,64.9,1801.222,-140.0,9.999747,0,3,0,0,0.8,38.0
1213.5,44.81,1733.341,-168.0,9.999747,0,3,0,0,5.0,49.0
1191.0,42.89,2607.5,-140.0,9.999747,0,3,0,0,5.0,49.0
